City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
165,Codrington,AU,-38.2667,141.9667,55.2,76,87,15.97,overcast clouds
166,Zhigansk,RU,66.7697,123.3711,48.49,55,0,10.63,clear sky
167,Maningrida,AU,-12.0667,134.2667,68.59,96,52,7.27,broken clouds
168,Pavilosta,LV,56.8879,21.1859,73.31,83,15,3.89,few clouds
169,Calahorra,ES,42.3051,-1.9652,64.31,74,12,10.83,few clouds
170,Iqaluit,CA,63.7506,-68.5145,49.69,81,70,4.0,broken clouds
171,Backo Petrovo Selo,RS,45.7081,20.0753,75.65,59,33,0.45,light rain
172,Victoria,HK,22.2855,114.1577,87.33,86,20,1.01,few clouds
173,Ibra,OM,22.6906,58.5334,84.16,63,100,4.61,overcast clouds
174,Haskovo,BG,41.9403,25.5694,78.42,71,0,1.61,clear sky
175,Tera,NE,14.0078,0.7531,92.88,40,6,10.33,clear sky
176,Quelimane,MZ,-17.8786,36.8883,71.19,80,52,6.31,broken clouds
177,Chapais,CA,49.7834,-74.8492,67.8,78,75,11.12,broken clouds
178,Yazd,IR,31.8972,54.3675,98.71,13,40,4.61,scattered clouds
179,Itanhandu,BR,-22.2958,-44.9347,70.9,63,0,1.77,clear sky
180,West Plains,US,36.7281,-91.8524,93.33,50,1,8.05,clear sky
181,Sola,VU,-13.8833,167.55,80.08,79,36,24.63,scattered clouds
182,East London,ZA,-33.0153,27.9116,55.27,60,0,7.94,clear sky
183,Deputatskiy,RU,69.3,139.9,39.29,76,99,16.84,overcast clouds
184,Kaitangata,NZ,-46.2817,169.8464,44.92,64,77,6.31,broken clouds
185,Bintulu,MY,3.1667,113.0333,73.81,100,40,1.99,scattered clouds
186,Nagpur,IN,21.15,79.1,78.82,100,75,0.0,mist
187,Boende,CD,-0.2167,20.8667,79.25,53,72,1.97,broken clouds
188,Taltal,CL,-25.4,-70.4833,60.67,70,0,4.99,clear sky
189,Olavarria,AR,-36.8927,-60.3225,46.09,63,100,2.33,overcast clouds
190,Qaanaaq,GL,77.484,-69.3632,39.04,93,100,2.3,overcast clouds
191,Kalush,UA,49.0119,24.3731,68.9,90,46,5.28,scattered clouds
192,Boddam,GB,57.4667,-1.7833,71.98,85,30,7.2,scattered clouds
193,Astana,KZ,51.1801,71.446,48.15,87,75,6.71,broken clouds
194,Bandarbeyla,SO,9.4942,50.8122,78.75,77,53,26.87,broken clouds
195,Saskylakh,RU,71.9167,114.0833,44.1,68,100,17.18,overcast clouds
196,Aykhal,RU,66.0,111.5,47.79,62,13,3.83,few clouds
197,Shimanovsk,RU,52.0,127.7,71.78,98,97,10.6,overcast clouds
198,Santa Isabel,BR,-23.3156,-46.2214,76.78,47,34,3.4,scattered clouds
199,Sao Felix Do Xingu,BR,-6.6447,-51.995,85.28,39,25,2.21,scattered clouds
200,Bad Neuenahr-Ahrweiler,DE,50.55,7.1,62.46,99,94,2.66,overcast clouds
201,Sinnamary,GF,5.3833,-52.95,80.37,81,79,9.15,broken clouds
202,Kirakira,SB,-10.4544,161.9205,81.75,79,74,13.51,broken clouds
203,Sitka,US,57.0531,-135.33,55.29,82,90,3.44,light rain
204,Guipavas,FR,48.4352,-4.3972,60.96,82,0,3.44,clear sky
205,Kalanwali,IN,29.85,74.95,84.18,68,2,7.72,clear sky
206,Tual,ID,-5.6667,132.75,80.26,85,100,18.66,overcast clouds
207,Luderitz,NA,-26.6481,15.1594,58.96,34,0,8.25,clear sky
208,Pacific Grove,US,36.6177,-121.9166,85.28,85,90,5.01,overcast clouds
209,Livadiya,RU,42.8692,132.6764,67.21,96,12,4.74,few clouds
210,Grootfontein,NA,-19.5667,18.1167,36.97,65,0,0.0,clear sky
211,Turan,VN,16.0678,108.2208,80.65,83,20,0.0,few clouds
212,Loukhi,RU,66.0764,33.0381,55.78,88,36,4.07,scattered clouds
213,Vestmanna,FO,62.1564,-7.1664,50.92,93,40,26.46,scattered clouds
214,Billerbeck,DE,51.9667,7.3,67.75,94,95,2.66,overcast clouds
215,Sesheke,ZM,-17.4759,24.2968,55.09,35,2,6.85,clear sky
216,Souillac,MU,-20.5167,57.5167,70.36,78,40,11.5,scattered clouds
217,Banda Aceh,ID,5.5577,95.3222,78.1,78,89,14.54,overcast clouds
218,Yulara,AU,-25.2406,130.9889,46.24,100,21,0.0,few clouds
219,Pangnirtung,CA,66.1451,-65.7125,51.71,61,71,8.1,broken clouds
220,Taoudenni,ML,22.6783,-3.9836,103.5,4,0,9.22,clear sky
221,Jizan,SA,17.3333,42.6667,90.54,53,98,6.76,overcast clouds
222,Belyy Yar,RU,53.6039,91.3903,69.69,78,0,6.71,clear sky
223,Matara,LK,5.9485,80.5353,77.18,91,91,7.45,overcast clouds
224,Filadelfia,US,39.9523,-75.1638,92.26,55,75,8.01,broken clouds
225,Areka,ET,7.0667,37.7,58.14,96,100,2.35,overcast clouds
226,Tiarei,PF,-17.5333,-149.3333,82.42,70,17,20.09,few clouds
227,Cidreira,BR,-30.1811,-50.2056,61.12,80,73,6.8,broken clouds
228,Tingo Maria,PE,-9.2895,-76.0088,82.81,61,49,2.8,scattered clouds
229,Lavrentiya,RU,65.5833,-171.0,49.44,82,64,4.76,broken clouds
230,Andenes,NO,69.3143,16.1194,56.07,87,0,5.75,clear sky
231,Khatanga,RU,71.9667,102.5,46.4,61,100,16.08,overcast clouds
232,Upernavik,GL,72.7868,-56.1549,39.45,96,100,13.91,light rain
233,San Patricio,US,28.017,-97.5169,92.01,55,95,12.21,overcast clouds
234,Denpasar,ID,-8.65,115.2167,78.46,83,20,9.22,few clouds
235,Samarai,PG,-10.6167,150.6667,79.02,88,49,12.57,scattered clouds
236,Bowen,AU,-20.0167,148.2333,66.42,88,62,5.23,broken clouds
237,Hithadhoo,MV,-0.6,73.0833,82.24,75,100,8.66,overcast clouds
238,Madisonville,US,37.3281,-87.4989,89.65,62,67,5.7,broken clouds
239,Vilyuysk,RU,63.7553,121.6247,55.51,62,100,10.74,overcast clouds
240,Vaitape,PF,-16.5167,-151.75,79.63,72,55,18.57,broken clouds
241,Eregli,TR,37.5133,34.0467,71.4,40,0,5.35,clear sky
242,Innisfail,AU,-17.5333,146.0333,69.26,92,73,3.85,broken clouds
243,Westport,US,41.1415,-73.3579,90.05,80,1,1.99,clear sky
244,Glace Bay,CA,46.1969,-59.957,73.78,45,65,11.99,broken clouds
245,Harper,LR,4.375,-7.7169,76.32,74,100,7.27,overcast clouds
246,Sao Filipe,CV,14.8961,-24.4956,75.13,86,63,9.53,broken clouds
247,Paamiut,GL,61.994,-49.6678,43.02,96,87,8.25,overcast clouds
248,Port Lincoln,AU,-34.7333,135.8667,56.23,81,0,16.42,clear sky
249,Dicabisagan,PH,17.0818,122.4157,78.17,87,52,3.13,broken clouds
250,Minab,IR,27.1467,57.0801,90.9,62,100,8.63,overcast clouds
251,Kovdor,RU,67.5662,30.4758,49.66,85,18,1.57,few clouds
252,Corner Brook,CA,48.9667,-57.9484,64.22,57,89,7.76,overcast clouds
253,Sarangani,PH,5.4033,125.4636,82.78,73,85,2.26,light rain
254,Avera,US,33.194,-82.5271,90.7,55,87,5.55,overcast clouds
255,Maniitsoq,GL,65.4167,-52.9,42.37,96,100,7.38,overcast clouds
256,Atar,MR,20.5169,-13.0499,97.45,20,0,6.33,clear sky
257,Torbay,CA,47.6666,-52.7314,74.48,41,5,9.17,clear sky
258,Thanh Hoa,VN,19.8,105.7667,79.65,88,60,2.89,broken clouds
259,Tutoia,BR,-2.7619,-42.2744,84.18,77,35,9.75,scattered clouds
260,Sambava,MG,-14.2667,50.1667,70.88,83,77,13.8,light rain
261,Laguna,US,38.421,-121.4238,101.43,38,1,1.01,clear sky
262,Ciro Marina,IT,39.3732,17.126,78.62,61,0,12.08,clear sky
263,Hamilton,US,39.1834,-84.5333,88.36,59,40,3.0,scattered clouds
264,Komsomolskiy,UZ,40.4272,71.7189,81.32,32,33,4.61,scattered clouds
265,Cap Malheureux,MU,-19.9842,57.6142,70.47,68,92,3.0,overcast clouds
266,Saint-Pierre,RE,-21.3393,55.4781,69.44,77,20,5.75,light rain
267,Zemaiciu Naumiestis,LT,55.3592,21.7022,71.35,84,5,4.74,clear sky
268,Esperance,AU,-33.8667,121.9,49.84,65,71,34.81,broken clouds
269,Grand-Santi,GF,4.25,-54.3833,76.15,93,100,2.8,overcast clouds
270,Praia Da Vitoria,PT,38.7333,-27.0667,72.75,83,75,9.46,broken clouds
271,Cabo San Lucas,MX,22.8909,-109.9124,96.51,48,1,11.5,clear sky
272,Kalmunai,LK,7.4167,81.8167,82.89,75,100,7.25,overcast clouds
273,Brisbane,AU,-27.4679,153.0281,61.86,85,0,8.05,clear sky
274,Fukue,JP,32.6881,128.8419,79.57,84,94,3.85,overcast clouds
275,Rajpura,IN,30.4831,76.595,81.36,72,25,3.78,scattered clouds
276,Aden,YE,12.7794,45.0367,87.4,68,100,7.9,overcast clouds
277,Kasempa,ZM,-13.4584,25.8338,67.08,36,92,2.42,overcast clouds
278,Carnarvon,AU,-24.8667,113.6333,57.27,55,75,8.05,broken clouds
279,Santa Catarina De Tepehuanes,MX,25.35,-105.7333,73.87,46,87,2.66,overcast clouds
280,Ballina,AU,-28.8667,153.5667,62.78,77,100,10.36,light rain
281,Dalgopol,BG,43.05,27.35,71.98,80,0,1.12,clear sky
282,Jalu,LY,29.0331,21.5482,86.38,32,64,16.15,broken clouds
283,Ribeira Grande,PT,38.5167,-28.7,72.0,83,40,9.22,scattered clouds
284,Saint George,US,37.1041,-113.5841,99.43,32,1,1.01,clear sky
285,Longyearbyen,SJ,78.2186,15.6401,42.64,81,75,10.36,broken clouds
286,Chaplynka,UA,46.3651,33.5403,73.8,51,0,8.48,clear sky
287,Picos,BR,-7.0769,-41.4669,82.67,44,1,10.31,clear sky
288,Katsuura,JP,35.1333,140.3,76.19,88,85,4.25,overcast clouds
289,Gladstone,AU,-23.85,151.25,60.78,94,40,5.75,scattered clouds
290,Muskegon,US,43.3,-86.1334,84.11,72,90,11.5,overcast clouds
291,Isangel,VU,-19.55,169.2667,72.32,80,83,14.92,broken clouds
292,Nanortalik,GL,60.1432,-45.2371,49.77,74,29,9.26,scattered clouds
293,Coquimbo,CL,-29.9533,-71.3436,58.73,62,0,10.36,clear sky
294,Ilulissat,GL,69.2167,-51.1,42.82,87,90,12.66,light rain
295,Trelew,AR,-43.249,-65.3051,51.87,40,100,16.35,overcast clouds
296,Kimbe,PG,-5.5502,150.1429,77.34,88,79,4.45,broken clouds
297,Uvat,RU,59.1433,68.8953,45.39,97,100,13.78,light rain
298,Morondava,MG,-20.2833,44.2833,73.4,53,13,12.48,few clouds
299,Shenjiamen,CN,29.9576,122.298,78.44,93,71,16.37,broken clouds
300,Sibolga,ID,1.7427,98.7792,75.4,85,70,3.24,broken clouds
301,Kyshtovka,RU,56.555,76.6271,55.9,99,100,7.23,overcast clouds
302,Vila,PT,42.0304,-8.1588,61.74,72,91,6.15,overcast clouds
303,Colorado,BR,-22.8375,-51.9731,72.88,33,51,2.48,broken clouds
304,Balgazyn,RU,51.0,95.2,57.6,64,86,2.17,overcast clouds
305,Ylivieska,FI,64.0833,24.55,64.31,74,84,2.42,broken clouds
306,Alice Springs,AU,-23.7,133.8833,54.95,88,40,3.44,scattered clouds
307,Thinadhoo,MV,0.5333,72.9333,82.2,76,100,6.78,overcast clouds
308,Pevek,RU,69.7008,170.3133,38.82,91,100,3.2,overcast clouds
309,Westerland,DE,54.9079,8.3033,73.02,88,58,13.8,broken clouds
310,General Roca,AR,-39.0333,-67.5833,57.6,34,9,17.29,clear sky
311,High Level,CA,58.5169,-117.136,89.02,25,98,7.45,overcast clouds
312,Phek,IN,25.6667,94.5,59.16,99,100,0.27,overcast clouds
313,Belchatow,PL,51.3688,19.3567,66.61,93,100,1.97,moderate rain
314,Sorsk,RU,54.0033,90.2467,57.94,87,99,5.93,overcast clouds
315,Urumqi,CN,43.801,87.6005,67.15,56,0,4.47,clear sky
316,Oranjestad,AW,12.524,-70.027,87.75,66,40,20.71,scattered clouds
317,Jimenez,MX,28.3333,-105.4,86.74,23,22,6.53,few clouds
318,Ojinaga,MX,29.5667,-104.4167,94.57,31,1,0.0,clear sky
319,Tadine,NC,-21.55,167.8833,70.54,59,75,13.13,broken clouds
320,Pisco,PE,-13.7,-76.2167,69.85,68,42,17.27,haze
321,Nyirtass,HU,48.1167,22.0333,77.31,57,26,7.96,scattered clouds
322,Lagos,NG,6.5833,3.75,80.92,83,13,5.95,few clouds
323,Constitucion,CL,-35.3333,-72.4167,52.93,68,0,12.97,clear sky
324,Polignano A Mare,IT,40.9959,17.2159,85.71,63,0,9.13,clear sky
325,Kijang,KR,35.2442,129.2139,78.53,86,84,3.62,broken clouds
326,Usinsk,RU,65.9939,57.5281,58.69,44,100,9.15,overcast clouds
327,Nouakchott,MR,18.0858,-15.9785,75.13,81,1,15.01,clear sky
328,Bengkulu,ID,-3.8004,102.2655,75.07,70,100,4.05,overcast clouds
329,Ancud,CL,-41.8697,-73.8203,49.53,82,65,6.4,broken clouds
330,Rusne,LT,55.2964,21.3758,71.69,86,5,4.43,clear sky
331,Piacabucu,BR,-10.4056,-36.4344,74.5,87,1,8.68,clear sky
332,Neuquen,AR,-38.9516,-68.0591,57.09,41,0,5.75,clear sky
333,Mahebourg,MU,-20.4081,57.7,70.25,78,40,11.5,scattered clouds
334,Meulaboh,ID,4.1363,96.1285,75.43,86,94,2.3,heavy intensity rain
335,Sfantu Gheorghe,RO,45.8667,25.7833,68.83,84,0,3.94,clear sky
336,Saint-Augustin,CA,51.226,-58.6502,71.71,60,77,20.74,broken clouds
337,Ulan-Ude,RU,51.8261,107.6098,62.49,88,90,0.0,overcast clouds
338,Nemuro,JP,43.3236,145.575,59.02,98,98,3.04,overcast clouds
339,Galbshtadt,RU,53.2264,78.9845,58.03,95,42,11.95,light rain
340,Saint-Georges,GD,12.0564,-61.7485,85.68,70,20,18.41,few clouds
341,San Andres,CO,12.5847,-81.7006,87.82,74,75,11.5,broken clouds
342,Portoferraio,IT,42.8115,10.3146,71.96,64,1,10.22,clear sky
343,Manga,BF,11.6636,-1.0731,81.91,61,26,7.7,light rain
344,Locri,IT,38.2414,16.2623,77.99,75,0,18.34,clear sky
345,San Luis,AR,-33.295,-66.3356,59.04,46,0,6.55,clear sky
346,Manzhouli,CN,49.6,117.4333,65.61,93,68,8.21,broken clouds
347,Rocha,UY,-34.4833,-54.3333,51.64,94,100,6.62,moderate rain
348,Springfield,US,37.2153,-93.2982,91.42,54,40,8.99,scattered clouds
349,Swan River,CA,52.1058,-101.2676,81.88,29,32,3.31,scattered clouds
350,Dunedin,NZ,-45.8742,170.5036,44.8,71,100,11.99,overcast clouds
351,Camargo,MX,27.6667,-105.1667,82.27,37,67,16.11,broken clouds
352,Moose Factory,CA,51.2585,-80.6094,63.36,55,99,4.47,overcast clouds
353,Orbetello,IT,42.4408,11.2196,71.42,55,0,5.75,clear sky
354,Itarema,BR,-2.9248,-39.9167,79.43,79,87,16.31,overcast clouds
355,Bambous Virieux,MU,-20.3428,57.7575,70.21,78,40,11.5,scattered clouds
356,Naze,JP,28.3667,129.4833,78.69,83,100,6.06,overcast clouds
357,Toora-Khem,RU,52.4675,96.11,53.44,90,9,1.95,clear sky
358,Rio Grande,BR,-32.035,-52.0986,62.71,97,100,7.58,light rain
359,Nautla,MX,20.2167,-96.7833,77.13,83,92,3.91,overcast clouds
360,Provideniya,RU,64.3833,-173.3,46.51,87,40,11.18,mist
361,Ambilobe,MG,-13.2,49.05,67.15,80,1,4.18,clear sky
362,Dickinson,US,29.4608,-95.0513,90.03,75,75,1.99,broken clouds
363,Bubaque,GW,11.2833,-15.8333,80.37,82,100,12.41,overcast clouds
364,Igrim,RU,63.1906,64.4162,44.49,71,0,2.84,clear sky
365,Port Hedland,AU,-20.3167,118.5667,62.65,67,14,8.05,few clouds
366,Urucui,BR,-7.2294,-44.5561,86.47,29,4,5.14,clear sky
367,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.29,87,37,12.62,scattered clouds
368,Requena,ES,39.4883,-1.1004,67.14,60,49,5.77,scattered clouds
369,Nouadhibou,MR,20.931,-17.0347,69.78,88,1,21.85,clear sky
370,Villazon,BO,-22.0866,-65.5942,60.89,13,10,22.32,clear sky
371,Yar-Sale,RU,66.8333,70.8333,43.66,63,6,6.13,clear sky
372,Bethlehem,BR,-1.4558,-48.5044,82.44,83,75,5.75,broken clouds
373,Dornbirn,AT,47.4167,9.7331,62.46,81,75,1.14,broken clouds
374,Ust-Tsilma,RU,65.441,52.1498,58.46,86,98,1.95,overcast clouds
375,Beloha,MG,-25.1667,45.05,65.5,83,22,8.39,few clouds
376,Pachora,IN,20.6667,75.35,77.45,92,100,10.02,moderate rain
377,Kenora,CA,49.8167,-94.4337,75.18,25,61,4.38,broken clouds
378,Camana,PE,-16.6228,-72.7111,61.97,84,60,10.42,broken clouds
379,Asau,RO,46.4333,26.4,70.72,90,0,3.65,clear sky
380,Scranton,US,41.409,-75.6624,84.24,71,75,11.99,broken clouds
381,Ukiah,US,39.1502,-123.2078,99.52,34,1,8.05,clear sky
382,Changji,CN,44.0167,87.3167,70.59,56,0,4.47,clear sky
383,Qasigiannguit,GL,68.8193,-51.1922,43.05,98,100,10.0,light rain
384,Pierre,US,44.3683,-100.351,88.05,62,90,11.01,overcast clouds
385,Port Keats,AU,-14.25,129.55,68.45,44,2,5.26,clear sky
386,Kulunda,RU,52.566,78.9385,56.77,89,89,16.67,light rain
387,Quatre Cocos,MU,-20.2078,57.7625,70.09,66,100,12.35,overcast clouds
388,Uray,RU,60.1247,64.7758,45.52,64,4,6.98,clear sky
389,Hadrut,AZ,39.52,47.0318,70.16,51,99,4.5,overcast clouds
390,Dzilam Gonzalez,MX,21.2833,-88.9333,92.16,51,100,12.59,overcast clouds
391,Skjervoy,NO,70.0311,20.9714,52.99,84,3,9.24,clear sky
392,Bilma,NE,18.6853,12.9164,98.55,17,35,6.6,scattered clouds
393,Shelburne,CA,44.0787,-80.2041,83.68,42,2,8.41,clear sky
394,Saint-Philippe,RE,-21.3585,55.7679,69.35,81,84,13.89,light rain
395,Paoua,CF,7.2427,16.4406,69.04,96,99,3.87,overcast clouds
396,South River,US,40.4465,-74.386,92.17,61,34,1.01,scattered clouds
397,Shieli,KZ,44.1667,66.75,67.23,32,1,6.82,clear sky
398,Eirunepe,BR,-6.6603,-69.8736,84.0,60,84,1.7,broken clouds
399,Vardo,NO,70.3705,31.1107,53.8,93,75,4.61,broken clouds
400,Umm Kaddadah,SD,13.6017,26.6876,81.1,53,100,4.16,overcast clouds
401,Buraydah,SA,26.326,43.975,97.25,15,40,9.55,scattered clouds
402,Mabaruma,GY,8.2,-59.7833,79.68,85,56,5.44,broken clouds
403,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,57.79,100,90,8.95,light intensity shower rain
404,Sabya,SA,17.1495,42.6254,91.02,54,99,7.72,overcast clouds
405,Erzin,TR,36.9559,36.2,80.01,90,2,2.93,clear sky
406,Gravdal,NO,68.1214,13.5031,57.09,88,0,3.44,clear sky
407,Australind,AU,-33.2667,115.7167,49.05,62,90,27.0,overcast clouds
408,Gumdag,TM,39.2061,54.5906,83.64,49,98,7.43,overcast clouds
409,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,78.67,39,9,3.91,clear sky
410,Verkhoyansk,RU,67.5447,133.385,49.89,61,89,7.63,overcast clouds
411,Santana,BR,-0.0583,-51.1817,89.78,66,75,11.5,broken clouds
412,Marawi,PH,7.9986,124.2928,68.65,94,68,2.04,broken clouds
413,Kano,NG,12.0001,8.5167,82.29,65,20,6.91,thunderstorm
414,Sirsi,IN,14.6167,74.85,69.76,95,100,9.13,overcast clouds
415,Chlorakas,CY,34.8042,32.4083,79.68,69,0,8.05,clear sky
416,Dubovskoye,RU,47.4092,42.7575,77.65,37,9,6.35,clear sky
417,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,76,15,5.21,few clouds
418,Tilichiki,RU,60.4667,166.1,56.91,82,100,0.6,overcast clouds
419,Nizhnevartovsk,RU,60.9344,76.5531,51.82,93,40,15.66,scattered clouds
420,Salta,AR,-24.7859,-65.4117,59.59,67,75,8.05,broken clouds
421,Riyadh,SA,24.6877,46.7219,96.94,14,71,9.44,broken clouds
422,San Jose De Guanipa,VE,8.8872,-64.1651,87.71,42,63,10.51,broken clouds
423,Zhaoqing,CN,23.0512,112.4597,85.82,90,19,1.68,few clouds
424,Maceio,BR,-9.6658,-35.7353,78.24,78,40,11.5,scattered clouds
425,Petatlan,MX,17.5167,-101.2667,91.2,59,96,5.14,overcast clouds
426,San Vicente,AR,-26.6167,-54.1333,68.88,50,97,3.74,overcast clouds
427,Xocali,AZ,39.913,46.7903,68.85,54,93,3.24,overcast clouds
428,Buala,SB,-8.145,159.5921,81.73,80,97,10.29,overcast clouds
429,Olafsvik,IS,64.8945,-23.7142,48.99,90,56,17.27,broken clouds
430,Berbera,SO,10.4396,45.0143,90.9,43,88,26.08,overcast clouds
431,Moussoro,TD,13.6408,16.4901,89.1,45,74,10.63,broken clouds
432,Korla,CN,41.7597,86.1469,75.18,40,29,1.52,scattered clouds
433,Guerrero Negro,MX,27.9769,-114.0611,81.03,51,99,13.62,overcast clouds
434,Baherden,TM,38.4362,57.4316,81.5,31,1,4.52,clear sky
435,Mao,ES,39.8885,4.2658,72.16,73,20,5.75,few clouds
436,Belmonte,BR,-15.8631,-38.8828,77.0,84,2,5.01,clear sky
437,Inhambane,MZ,-23.865,35.3833,69.04,61,100,13.94,overcast clouds
438,Mahanoro,MG,-19.9,48.8,64.85,91,22,2.82,light rain
439,Puerto Maldonado,PE,-12.6,-69.1833,83.71,60,96,1.28,overcast clouds
440,Hobyo,SO,5.3505,48.5268,77.58,78,44,26.89,scattered clouds
441,Nizwa,OM,22.9333,57.5333,85.86,62,100,1.9,overcast clouds
442,Saldanha,ZA,-33.0117,17.9442,44.65,62,10,4.52,clear sky
443,Xuddur,SO,4.1213,43.8894,72.01,69,100,19.55,overcast clouds
444,Zavetnoye,RU,47.1194,43.8903,79.79,38,22,8.48,few clouds
445,Arman,RU,59.7,150.1667,63.28,70,98,7.63,overcast clouds
446,Botshabelo,ZA,-29.2702,26.7052,29.57,54,0,3.47,clear sky
447,Acapulco,MX,16.8634,-99.8901,89.42,62,75,8.05,broken clouds
448,Bud,US,39.447,-86.1758,87.04,63,22,6.13,few clouds
449,Tuatapere,NZ,-46.1333,167.6833,43.83,79,60,3.58,broken clouds
450,Hendrina,ZA,-26.1588,29.7153,37.27,64,30,8.66,scattered clouds
451,Roald,NO,62.5833,6.1333,68.05,88,75,11.5,broken clouds
452,Poso,ID,-1.3959,120.7524,76.51,82,100,4.16,overcast clouds
453,Qena,EG,26.1615,32.7183,87.71,20,57,9.84,broken clouds
454,Broome,US,42.2506,-75.833,78.58,83,20,1.01,few clouds
455,Alofi,NU,-19.0595,-169.9187,78.69,89,75,6.91,broken clouds
456,Yumen,CN,40.2833,97.2,72.66,47,83,5.1,broken clouds
457,Osoyoos,CA,49.0331,-119.4524,100.33,13,0,6.13,clear sky
458,Solwezi,ZM,-12.1688,26.3894,59.04,47,8,2.95,clear sky
459,Danville,US,36.586,-79.395,89.44,67,40,6.91,scattered clouds
460,Preston,GB,53.7667,-2.7167,65.73,77,27,5.32,scattered clouds
461,Dao,PH,11.3937,122.6856,76.01,90,52,1.95,broken clouds
462,Barcelona,ES,41.3888,2.159,75.61,75,20,1.99,few clouds
463,Canutama,BR,-6.5339,-64.3831,89.19,49,87,0.96,overcast clouds
464,Wanning,CN,18.8003,110.3967,80.64,85,9,4.25,clear sky
465,Kautokeino,NO,69.0125,23.0412,61.23,67,79,3.94,broken clouds
466,Ulladulla,AU,-35.35,150.4667,57.87,76,8,7.85,clear sky
467,Namibe,AO,-15.1961,12.1522,66.13,83,99,7.34,overcast clouds
468,Sanwer,IN,22.9833,75.8333,85.14,62,65,3.83,broken clouds
469,Neiafu,TO,-18.65,-173.9833,79.48,89,40,5.75,light rain
470,Taitung,TW,22.7583,121.1444,79.34,75,33,5.01,scattered clouds
471,Santa Maria,BR,-29.6842,-53.8069,67.3,83,0,5.75,clear sky
472,Evanston,US,42.0411,-87.6901,84.58,61,90,5.99,overcast clouds
473,Balkanabat,TM,39.5108,54.3671,84.2,42,99,17.43,overcast clouds
474,Nishihara,JP,26.1842,127.7558,82.45,86,40,5.75,scattered clouds
475,Gerash,IR,27.6652,54.1371,93.34,42,92,4.38,overcast clouds
476,Tres Picos,MX,15.8667,-93.5333,88.93,65,99,5.19,overcast clouds
477,San Antonio,US,29.4241,-98.4936,92.48,59,1,1.01,clear sky
478,Lieksa,FI,63.3167,30.0167,68.07,61,63,1.99,broken clouds
479,Dabat,ET,12.9842,37.765,52.41,92,100,3.56,moderate rain
480,Haapiti,PF,-17.5667,-149.8667,82.13,66,1,18.77,clear sky
481,Golkoy,TR,40.6875,37.6178,63.81,95,38,1.52,scattered clouds
482,Barkly West,ZA,-28.5354,24.5215,29.48,33,0,4.61,clear sky
483,Ambo,PE,-10.1308,-76.2047,72.21,54,25,9.93,scattered clouds
484,Shimoda,JP,34.6667,138.95,73.51,84,93,3.87,overcast clouds
485,Chenzhou,CN,25.8,113.0333,77.83,79,83,5.03,broken clouds
486,Kungurtug,RU,50.5994,97.5228,51.69,82,1,1.95,clear sky
487,Otane,NZ,-39.8833,176.6333,50.38,85,10,5.17,clear sky
488,Kysyl-Syr,RU,63.8986,122.7617,54.9,61,100,9.17,overcast clouds
489,Oussouye,SN,12.485,-16.5469,84.38,81,99,6.98,overcast clouds
490,Raymond,US,43.9015,-70.4703,76.77,90,100,4.9,overcast clouds
491,Ahuimanu,US,21.4447,-157.8378,83.91,73,75,12.66,light rain
492,Iquique,CL,-20.2208,-70.1431,60.84,79,29,8.23,scattered clouds
493,Jardim,BR,-21.4803,-56.1381,81.75,29,68,4.38,broken clouds
494,Ibipora,BR,-23.2692,-51.0481,81.32,34,20,4.61,few clouds
495,Faya,SA,18.3851,42.4509,69.91,68,100,6.06,overcast clouds
496,Aksay,RU,47.26,39.87,79.25,31,0,5.01,clear sky
497,Caravelas,BR,-17.7125,-39.2481,71.31,85,0,4.47,clear sky
498,Okakarara,NA,-20.5833,17.4333,44.47,39,0,7.16,clear sky
499,Santa Cruz,BO,-17.8,-63.1667,85.46,58,75,18.41,broken clouds
500,Loksa,EE,59.5764,25.7214,75.52,87,100,0.76,overcast clouds
501,Tonantins,BR,-2.8731,-67.8022,79.81,92,52,1.57,broken clouds
502,Merrill,US,45.1805,-89.6835,69.57,96,90,8.05,moderate rain
503,Sabang,ID,5.8933,95.3214,82.02,74,92,21.0,overcast clouds
504,Bam,IR,29.106,58.357,89.64,40,100,8.95,overcast clouds
505,Abu Dhabi,AE,24.4667,54.3667,100.51,44,0,5.75,clear sky
506,Poyarkovo,RU,49.6,128.6833,74.32,97,97,8.01,moderate rain
507,Partizanskoye,RU,55.5006,94.39,60.37,87,63,2.17,broken clouds
508,Naryan-Mar,RU,67.6713,53.087,52.92,91,91,7.27,overcast clouds
509,Genhe,CN,50.7833,121.5167,63.07,99,62,3.02,light rain
510,Sauda,NO,59.6506,6.3542,65.17,95,29,3.38,scattered clouds
511,Ankang,CN,32.68,109.0172,82.65,89,100,1.9,light rain
512,Hami,CN,42.8,93.45,78.87,41,100,12.73,overcast clouds
513,Chicama,PE,-7.8447,-79.1469,64.94,68,29,9.84,scattered clouds
514,Atlantic City,US,39.3643,-74.4229,92.37,57,20,9.22,few clouds
515,Champerico,GT,14.3,-91.9167,91.94,70,94,6.17,overcast clouds
516,Plettenberg Bay,ZA,-34.0527,23.3716,52.0,56,76,5.35,broken clouds
